question,predicted
When was the conference the The 1998 West Virginia Mountaineers football team was part of  created?,The 1998 West Virginia Mountaineers football team represented West Virginia University in the 1998 NCAA Division I
What Danish sports club based in Copenhagen  did striker Søren Lindsted start his career at?,Who played a single season with a Danish sports club based in Copenhagen?
The show featuring a young boy named Gerald Bald Z premiered on what TV channel? ,Anime Talk Show was dubbed Anime Talk Show due to it following the
Dance and Laugh Amongst the Rotten is a studio Album by a band from which country ?,Dance and Laugh Amongst the Rotten is the fifth studio album by a
What is the river that Sangin is found in the valley of the primary watershed for?,Sangin is located in the valley of what river?
When was the Russian composer who composed Prisoner of the Caucasus born? ,Prisoner of the Caucasus is an opera in three acts composed by a composer who
Which 2017 American 3D film was written by Cinco Paul and Ken Daurio?,Cinco Paul and Ken Daurio are known for writing screenplays for animated films including
What profession does 2007 Formula 3 Euro Series and Romain Grosjeanhave in common?,What is the title of the 2007 Formula 3 Euro Series champion currently racing for the Haas
Joan Baez's hit recording from Quad Studios Nashville originally featured lead vocals from what member of The Band?,Who provided the lead vocals for the song The Night They Drove Old Dixie Down
What is the meaning of the name of the town where Jack Briggs was born?,What is the name of the town where Jack Briggs was born?
Which actress is Beyond Rangoon was also in True Romance and Ed Wood?,What American actor made her film debut in 1987?
Which band was formed at an earlier date Unwritten Law or Jon Spencer Blues Explosion?,Which band was formed first Unwritten Law or The Jon Spencer Blues Explosion?
Any Questions for Ben? was directed by which Australian producer and actor?,Which Australian director produced the 2012 Australian comedy film Any Questions for Ben?
Which movie is a documentary about Beowulf & Grendel between My Kid Could Paint That and Wrath of Gods?,Which documentary was directed by Jon Gustafsson My Kid Could Paint That or Wrat
Are both Deerhunter and Nine Lashes American Christian rock bands?,Are Deerhunter and Nine Lashes both Christian rock bands?
The Ranters were a loose collection of radical so-called heretics whose main objection was with what major division of Christendom?,Laurence Clarkson was an English theologian and accused heretic he was the most
Which FC Barcelona signee was a contender for the Rookie of the Year Award when he played for the Timberwolves?,Which player was drafted in the 2011–12 Minnesota Timberwolves season?
What type of boat was the German submarine U-505 that was captured by the U.S. Navy in 1944?,Zenon B. Lukosius was a member of the crew that captured what type
From 2015 to 2016 Jill Marie Jones starred in a Starz horror-comedy series set in the Evil Dead universe created by who?,Who developed the series that Jill Jones starred in?
Sam Mendes and Ruby Yang share what profession?,Samuel Mendes is an English stage and film director he is best known for directing the
what was the American computer-animated fantasy film which  Aron Warner produced based on ,What was the name of the film that Aron J. Warner produced based on?
The water-based dark ride in Walt Disney is connected to a song known for what?,Robert Bernard Sherman was an American songwriter who specialized in musical films with his brother Richard Mort
Kim Dong-won's directorial debut film was a sequal to what 2001 film?,Which film was a sequel to the 2001 film Kim Dong-won's direct
what caused the death of over 250 people in Accra Ghana?,What happened in Accra in 2015?
St Mary's School in Pune India was run for over 100 years by what organization started by the Reverend William John Butler?,What Anglican religious order was founded in 1848 by the vicar of Wantage the
What town did Sean Robert Francis play in as part of the most successful club in the Republic of Ireland?,Where is the club where Sean Francis played for based?
Are both genera Silphium and Heliotropium genera of flowering plants ?,Are Silphium and Heliotropium both genus of plants?
Which name adopted by African-American activist Allen Donaldson co-found Black Power movement of the 1960s and 1970s,Maulana Karenga co-founded the black nationalism and social change organization with whom
Which of the castle along the flow of River Fiddich  is a ruined castle near Dufftown in the Moray region of Scotland?,River Fiddich flows northeastwards beneath the A941 road past Auchind
The most popular temple in terms of attractions is located in what part of the city?,In what part of the country is the temple dedicated to the mother goddess of the famous goddess Maha
What was the English football club Tottenham Hotspur  that Leonard Francis played for commonly referred to as ?,Leonard Worley played for what English football club located in Tottenham Haringey London?
 One Less Set of Footsteps is a song written and performed by a singer born in which year ?,One Less Set of Footsteps is a song written and performed by an American folk
Where is the basketball team that Mike DiNunno plays for based ?,Mike DiNunno is an American-Italian professional basketball player for 
