question,predicted
When was the improvisational troupe which trained Amy Sedaris Paul Dinello and Stephen Colber founded?,Exit 57 is a 30-minute sketch comedy series that aired on the American television channel
Jal Pari which translated in another language refers to which legendary creature which are sometimes associated with perilous events such as floods storms shipwrecks and drownings?,Jal Pari Urdu for Mermaid is Atif Aslam's first solo album
Were both Roger Donaldson and André Cayatte french filmmakers?,Are Roger Donaldson and André Cayatte both film directors?
The Russian-British physicist who shared the Nobel Prize in Physics in 2010 has established a reserach center dedicated to continuing the work with graphene in what country?,The Graphene Research Centre was established under the scientific advice of two Nobel Laureates
 What annual event occurs on a property co-founded by an American who was the best-selling recording artist of the 20th century?,The Del Mar Fairgrounds is a 370 acre property that is the site of the annual
What do Victor Salva and Emilio Fernández have in common?,What do Victor Salva and Emilio Fernández have in common?
What is the name of the Minahasa journalist and novelist who was active in the colonies incorporated into the Dutch government in 1800?,Who was a Minahasa journalist and novelist active in the Dutch East Indies?
Taylor Nichols was part of the ensemble cast of which 1995 American black comedy and psychological horror film?,Which film was released first Headless Body in Topless Bar or The Next Step?
Which Persian historical figure was an astronomer Al-Karaji or Ahmad Nahavandi? ,Abū Bakr ibn Muḥammad ibn al Ḥusayn al-
What sport does America's first openly gay actively playing professional team sport athlete play?,What sport does Eric Anderson and Robbie Rogers both play?
What is the name of the person that named Moltke Nunatak after the Chief of the German General staff that served from 1906 to 1914?,The Moltke Nunataks are a chain of north–south trending nunat
Professor A. Selvanathan is a professor at a university that is public or private ?,City University and Southern Cross University are both what?
Jimmy Garcia lost by unanimous decision to a professional boxer that challenged for what title in 1995?,Jimmy Garcia lost a unanimous decision to a boxer who challenged for what title in 1995?
What fellow Turkish footballer did Darko Kovačević form an offensive partnership with during his tenure at Real Sociedad?,Darko Kovačević is a Serbian former footballer who played as a
What characteristic meaning it's transferable between species does monkeypox and cowpox virus both share?,Monkeypox virus is a double-stranded DNA zoonotic virus and a
Are both Kaiping and Pingxiang Guangxi located in Guandong Province?,Are Kaiping and Pingxiang both county-level cities?
Which city has a higher population Shanghai or Hengyang?,Which city has more inhabitants Shanghai or Hengyang?
What year was the bank famously opposed by Brendan Bracken for co-operation with Adolf Hitler originally established?,Brendan Bracken is best remembered for opposing a central bank established in what year
The saint in A Time for Miracles was born on what date?,When was the first native-born citizen of the United States to be canonized by
The Pappas house is the largest of the Usonian Automatics built after a house located in what village?,The Theodore A. Pappas House is a Frank Lloyd Wright designed Usonian house
How many daily flights are made by the Thai long-haul low-fare airline (part of the AirAsia Group) headquartered and based at Don Mueang International Airport?,How many flights daily does this Thai long-haul low-fare airline headquartered and based
Which airport is further north Valley International Airport or Aberdeen Regional Airport?,Which airport is larger Valley International Airport or Aberdeen Regional Airport?
 The A5117 runs between Shotwick and a village with a 2011 population of what?,The A5117 runs between Shotwick and Helsby a village civil parish and electoral
Who born earlier Lewis Terman or  G. Stanley Hall?,Lewis Madison Terman was the 72nd most cited psychologist of the 20th century in
Dr. Saleha Mahmood Abedin's daughter was born in what year ?,The Institute of Muslim Minority Affairs is a London-based scholarly institution furthering the study
The world's greatest Super-Heroes anthology showcased one of four superheroes known for speaking the phrase SHAZAM what was their name?,The World's Greatest Super-Heroes is the name to the oversized slipcased
Are the films Gasland from 2010 and Pumping Iron from 1977 both documentaries?,Are Gasland and Pumping Iron both documentaries?
Which game was created first About Time or Java?,Which board game was published first About Time or Java?
Which animal races annually for a national title as part of a post-season NCAA Division I Football Bowl Subdivision college football game?\,The Wiener Nationals are the United States national dachshund racing championships sponsored by
When was the publisher of Traveller Supplement 4 Citizens of the Imperium in business?,Traveller Supplement 4 Citizens of the Imperium is a 1979 role-playing game supplement
Kurt Cobain Montage of Heck documents the life of Cobain until his suicide in what state?,Kurt Cobain Montage of Heck is a 2015 documentary film about Nirvana lead singer
How many seats does the jet airliner with which Boeing 777X was intended to compete have?,The Boeing 777X is intended to compete with an aircraft that seats how many passengers?
Which magazine began publication first Reunions magazine or Money?,Which magazine was founded first Reunions or Money?
Faruk Halibegovic was born in what city that is the capital and largest city of Bosnia and Herzegovina with a population of 275524?,Faruk Halilbegović is a handball left back who plays for
